response,context,context/0,context/1,context/2,context/3,context/4,context/5
kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?,"nahi jab tak ke aap inhen nah bitayen! agar woh aap se puchhte hain, to yeh mukammal tor par aap par munhasir hai ke aap ishtiraaq karen ya nah karen .",kya kisi ko jaisay ke larkoon ko ya meri maa ko meri mahvari ki ittilaa hogi ?,"bohat si larkiyon ko yahi tashweesh hai. jab aap ko apni mahvari ke baray mein sawalaat hon ge to aap ki walida aap ke behtareen wasail mein se aik hon gi, lehaza baat cheet khud shuru karne ki koshish karen! jaan len ke woh samajh daar aur madadgaar hogi. darasal, woh aap ki zindagi ke is waqt ke douran aap ki behtareen dost hosakti hai. ab bhi mehsoos nahi hota ke aap apni maa se baat kar satke hain? aik khaala, dost ki maa ya barri behan bhi poochnay ke liye behtareen madad saabit hongi.",mujhe mahvari ho gayi hai aur mein ne abhi tak apni maa ko nahi bataya. is terhan ki cheezon ke baray mein baat karna mere liye waqai mushkil hai. mere paas bohat saaray sawalaat hain. mein kya karoon ?,jab aurat ki andaam nihanivagina se kuch dinon tak khoon aata hai tou usse mahwaari kehte hai. ziyada tar khawateen ke liye yeh har 28 din mein hota hai .lekin uska miqdaar kam ya zyada bhi hosakta hai 2140 din,mahvari kya hai ?,"mein samjhti hon ke aap ko aisa kyun lagta hai. khush qismati se, mein mahvari ke baray mein kaafi ilm rakhti hon. bilaa jhijhak mujh se aap ka koi bhi sawal poucheen, mein aap ke liye haazir hon"
jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .,kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?,"nahi jab tak ke aap inhen nah bitayen! agar woh aap se puchhte hain, to yeh mukammal tor par aap par munhasir hai ke aap ishtiraaq karen ya nah karen .",kya kisi ko jaisay ke larkoon ko ya meri maa ko meri mahvari ki ittilaa hogi ?,"bohat si larkiyon ko yahi tashweesh hai. jab aap ko apni mahvari ke baray mein sawalaat hon ge to aap ki walida aap ke behtareen wasail mein se aik hon gi, lehaza baat cheet khud shuru karne ki koshish karen! jaan len ke woh samajh daar aur madadgaar hogi. darasal, woh aap ki zindagi ke is waqt ke douran aap ki behtareen dost hosakti hai. ab bhi mehsoos nahi hota ke aap apni maa se baat kar satke hain? aik khaala, dost ki maa ya barri behan bhi poochnay ke liye behtareen madad saabit hongi.",mujhe mahvari ho gayi hai aur mein ne abhi tak apni maa ko nahi bataya. is terhan ki cheezon ke baray mein baat karna mere liye waqai mushkil hai. mere paas bohat saaray sawalaat hain. mein kya karoon ?,jab aurat ki andaam nihanivagina se kuch dinon tak khoon aata hai tou usse mahwaari kehte hai. ziyada tar khawateen ke liye yeh har 28 din mein hota hai .lekin uska miqdaar kam ya zyada bhi hosakta hai 2140 din,mahvari kya hai ?
mujhe yeh kyun ho raha hai ?,jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .,kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?,"nahi jab tak ke aap inhen nah bitayen! agar woh aap se puchhte hain, to yeh mukammal tor par aap par munhasir hai ke aap ishtiraaq karen ya nah karen .",kya kisi ko jaisay ke larkoon ko ya meri maa ko meri mahvari ki ittilaa hogi ?,"bohat si larkiyon ko yahi tashweesh hai. jab aap ko apni mahvari ke baray mein sawalaat hon ge to aap ki walida aap ke behtareen wasail mein se aik hon gi, lehaza baat cheet khud shuru karne ki koshish karen! jaan len ke woh samajh daar aur madadgaar hogi. darasal, woh aap ki zindagi ke is waqt ke douran aap ki behtareen dost hosakti hai. ab bhi mehsoos nahi hota ke aap apni maa se baat kar satke hain? aik khaala, dost ki maa ya barri behan bhi poochnay ke liye behtareen madad saabit hongi.",mujhe mahvari ho gayi hai aur mein ne abhi tak apni maa ko nahi bataya. is terhan ki cheezon ke baray mein baat karna mere liye waqai mushkil hai. mere paas bohat saaray sawalaat hain. mein kya karoon ?,jab aurat ki andaam nihanivagina se kuch dinon tak khoon aata hai tou usse mahwaari kehte hai. ziyada tar khawateen ke liye yeh har 28 din mein hota hai .lekin uska miqdaar kam ya zyada bhi hosakta hai 2140 din
"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain .",mujhe yeh kyun ho raha hai ?,jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .,kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?,"nahi jab tak ke aap inhen nah bitayen! agar woh aap se puchhte hain, to yeh mukammal tor par aap par munhasir hai ke aap ishtiraaq karen ya nah karen .",kya kisi ko jaisay ke larkoon ko ya meri maa ko meri mahvari ki ittilaa hogi ?,"bohat si larkiyon ko yahi tashweesh hai. jab aap ko apni mahvari ke baray mein sawalaat hon ge to aap ki walida aap ke behtareen wasail mein se aik hon gi, lehaza baat cheet khud shuru karne ki koshish karen! jaan len ke woh samajh daar aur madadgaar hogi. darasal, woh aap ki zindagi ke is waqt ke douran aap ki behtareen dost hosakti hai. ab bhi mehsoos nahi hota ke aap apni maa se baat kar satke hain? aik khaala, dost ki maa ya barri behan bhi poochnay ke liye behtareen madad saabit hongi.",mujhe mahvari ho gayi hai aur mein ne abhi tak apni maa ko nahi bataya. is terhan ki cheezon ke baray mein baat karna mere liye waqai mushkil hai. mere paas bohat saaray sawalaat hain. mein kya karoon ?
yeh kab tak chalay ga ?,"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain .",mujhe yeh kyun ho raha hai ?,jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .,kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?,"nahi jab tak ke aap inhen nah bitayen! agar woh aap se puchhte hain, to yeh mukammal tor par aap par munhasir hai ke aap ishtiraaq karen ya nah karen .",kya kisi ko jaisay ke larkoon ko ya meri maa ko meri mahvari ki ittilaa hogi ?,"bohat si larkiyon ko yahi tashweesh hai. jab aap ko apni mahvari ke baray mein sawalaat hon ge to aap ki walida aap ke behtareen wasail mein se aik hon gi, lehaza baat cheet khud shuru karne ki koshish karen! jaan len ke woh samajh daar aur madadgaar hogi. darasal, woh aap ki zindagi ke is waqt ke douran aap ki behtareen dost hosakti hai. ab bhi mehsoos nahi hota ke aap apni maa se baat kar satke hain? aik khaala, dost ki maa ya barri behan bhi poochnay ke liye behtareen madad saabit hongi."
"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga .",yeh kab tak chalay ga ?,"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain .",mujhe yeh kyun ho raha hai ?,jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .,kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?,"nahi jab tak ke aap inhen nah bitayen! agar woh aap se puchhte hain, to yeh mukammal tor par aap par munhasir hai ke aap ishtiraaq karen ya nah karen .",kya kisi ko jaisay ke larkoon ko ya meri maa ko meri mahvari ki ittilaa hogi ?
kya yeh aik baar ka waqea hai ?,"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga .",yeh kab tak chalay ga ?,"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain .",mujhe yeh kyun ho raha hai ?,jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .,kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?,"nahi jab tak ke aap inhen nah bitayen! agar woh aap se puchhte hain, to yeh mukammal tor par aap par munhasir hai ke aap ishtiraaq karen ya nah karen ."
mahvari har 21 se 35 din baad hoti hai. 12 saal ki umar se shuru hota hai aur 50 saal ki umar tak hota hai .,kya yeh aik baar ka waqea hai ?,"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga .",yeh kab tak chalay ga ?,"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain .",mujhe yeh kyun ho raha hai ?,jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .,kya mein aap se apni mahvari ke baray mein mazeed sawalaat pooch sakti hon ?
agar mujhe aik mahinay mein do baar haiz aaye to kya yeh mamool hai ?,mahvari har 21 se 35 din baad hoti hai. 12 saal ki umar se shuru hota hai aur 50 saal ki umar tak hota hai .,kya yeh aik baar ka waqea hai ?,"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga .",yeh kab tak chalay ga ?,"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain .",mujhe yeh kyun ho raha hai ?,jee haan! bilaa jhijhak mujh se apne sawalaat poucheen .
"haan, yeh mumkin hai. kyun? kuch mahino mein, aap ka mahvari pichlle mahinay ki nisbat ziyada ya kam dinon tak jari reh sakta hai. ya aap ka cycle pehlay ya baad mein shuru ho sakta hai. agar aap ka aam tor par baqaida cycle hai, to aap ke cycle mein tabdeeli tibbi haalat ki nishandahi kar sakti hai. kisi bhi tashweesh ki soorat mein, barah karam infiradi tibbi mahswara haasil karne ke liye apne doctor se baat karen",agar mujhe aik mahinay mein do baar haiz aaye to kya yeh mamool hai ?,mahvari har 21 se 35 din baad hoti hai. 12 saal ki umar se shuru hota hai aur 50 saal ki umar tak hota hai .,kya yeh aik baar ka waqea hai ?,"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga .",yeh kab tak chalay ga ?,"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain .",mujhe yeh kyun ho raha hai ?
yeh kab ho ga is ka suraagh lagana bohat mushkil lagta hai,"haan, yeh mumkin hai. kyun? kuch mahino mein, aap ka mahvari pichlle mahinay ki nisbat ziyada ya kam dinon tak jari reh sakta hai. ya aap ka cycle pehlay ya baad mein shuru ho sakta hai. agar aap ka aam tor par baqaida cycle hai, to aap ke cycle mein tabdeeli tibbi haalat ki nishandahi kar sakti hai. kisi bhi tashweesh ki soorat mein, barah karam infiradi tibbi mahswara haasil karne ke liye apne doctor se baat karen",agar mujhe aik mahinay mein do baar haiz aaye to kya yeh mamool hai ?,mahvari har 21 se 35 din baad hoti hai. 12 saal ki umar se shuru hota hai aur 50 saal ki umar tak hota hai .,kya yeh aik baar ka waqea hai ?,"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga .",yeh kab tak chalay ga ?,"jism har mah aik anda peda karta hai. bacha daaniuterus ki parat aik anday ke liye tayyar karne ke liye mouti ho jati hai jo aurat ke haamla honay ki soorat mein khad daali jati hai. agar anday ko fertilise nah kya jaye to jism is se nijaat paata hai. is ke baad Aster ko jism se khoon ke tor par andaam nihanivagina ke zariye kharij kya jata hai. is mahana amal ko haiz ya muddat kaha jata hai. lehaza jab kisi larki ko mahvari hoti hai, to is ke jism se khoon ki thori si miqdaar aur kuch ghair zaroori tissues nikaltay hain. yeh tamam khawateen ke liye aik fitri, normal jismani amal hai kyunkay woh aurat ban jati hain aur jismani tor par baaligh hoti hain ."
aap clue nami app ke zariye apne mahvari ko track kar satke hain. yeh play store par dastyab hai.app ka aik fori link yeh hai : https:helloclue.com,yeh kab ho ga is ka suraagh lagana bohat mushkil lagta hai,"haan, yeh mumkin hai. kyun? kuch mahino mein, aap ka mahvari pichlle mahinay ki nisbat ziyada ya kam dinon tak jari reh sakta hai. ya aap ka cycle pehlay ya baad mein shuru ho sakta hai. agar aap ka aam tor par baqaida cycle hai, to aap ke cycle mein tabdeeli tibbi haalat ki nishandahi kar sakti hai. kisi bhi tashweesh ki soorat mein, barah karam infiradi tibbi mahswara haasil karne ke liye apne doctor se baat karen",agar mujhe aik mahinay mein do baar haiz aaye to kya yeh mamool hai ?,mahvari har 21 se 35 din baad hoti hai. 12 saal ki umar se shuru hota hai aur 50 saal ki umar tak hota hai .,kya yeh aik baar ka waqea hai ?,"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga .",yeh kab tak chalay ga ?
mera mahvari be qaida hai .,aap clue nami app ke zariye apne mahvari ko track kar satke hain. yeh play store par dastyab hai.app ka aik fori link yeh hai : https:helloclue.com,yeh kab ho ga is ka suraagh lagana bohat mushkil lagta hai,"haan, yeh mumkin hai. kyun? kuch mahino mein, aap ka mahvari pichlle mahinay ki nisbat ziyada ya kam dinon tak jari reh sakta hai. ya aap ka cycle pehlay ya baad mein shuru ho sakta hai. agar aap ka aam tor par baqaida cycle hai, to aap ke cycle mein tabdeeli tibbi haalat ki nishandahi kar sakti hai. kisi bhi tashweesh ki soorat mein, barah karam infiradi tibbi mahswara haasil karne ke liye apne doctor se baat karen",agar mujhe aik mahinay mein do baar haiz aaye to kya yeh mamool hai ?,mahvari har 21 se 35 din baad hoti hai. 12 saal ki umar se shuru hota hai aur 50 saal ki umar tak hota hai .,kya yeh aik baar ka waqea hai ?,"aap ka mahvari 3 se 8 din ke darmiyan reh sakta hai, lekin yeh aam tor par taqreeban 5 din tak jari rahay ga. khoon behna pehlay 2 dinon mein sab se ziyada hoga ."
"aap ki mahvari be qaida hai agar yeh 21 din se ziyada kasrat se aati hai, ya aap mahvari ke darmiyan 35 din ya is se ziyada jatay hain .",mera mahvari be qaida hai .,aap clue nami app ke zariye apne mahvari ko track kar satke hain. yeh play store par dastyab hai.app ka aik fori link yeh hai : https:helloclue.com,yeh kab ho ga is ka suraagh lagana bohat mushkil lagta hai,"haan, yeh mumkin hai. kyun? kuch mahino mein, aap ka mahvari pichlle mahinay ki nisbat ziyada ya kam dinon tak jari reh sakta hai. ya aap ka cycle pehlay ya baad mein shuru ho sakta hai. agar aap ka aam tor par baqaida cycle hai, to aap ke cycle mein tabdeeli tibbi haalat ki nishandahi kar sakti hai. kisi bhi tashweesh ki soorat mein, barah karam infiradi tibbi mahswara haasil karne ke liye apne doctor se baat karen",agar mujhe aik mahinay mein do baar haiz aaye to kya yeh mamool hai ?,mahvari har 21 se 35 din baad hoti hai. 12 saal ki umar se shuru hota hai aur 50 saal ki umar tak hota hai .,kya yeh aik baar ka waqea hai ?
