response,context,context/0,context/1,context/2,context/3,context/4,context/5
"haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?",lol yeh aap ko bilkul bhi pareshan nahi karta hai .,"wah, yeh mutasir kin hai. mein ne bohat pehlay e mails ki safai tark kar di thi .","haan, aam kaam ki cheeze. e mails aur un box ke 99 ko check karen. 99 ko hazf karen .",mein acha kar raha hon aap kya kar rahay hain ?,hello tum kaisay ho !,haae !,"hahaha. . yeh aik acha tajurbah hai. mein is se pehlay aik hindu aitekaf mein gaya, mutadid budh mandaroon mein, aur is se pehlay santa cruise mein isaai  ke sath ghoomna phira ."
"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi .","haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?",lol yeh aap ko bilkul bhi pareshan nahi karta hai .,"wah, yeh mutasir kin hai. mein ne bohat pehlay e mails ki safai tark kar di thi .","haan, aam kaam ki cheeze. e mails aur un box ke 99 ko check karen. 99 ko hazf karen .",mein acha kar raha hon aap kya kar rahay hain ?,hello tum kaisay ho !,haae !
aah thanda to kya aap ko action filme pasand hain ?,"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi .","haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?",lol yeh aap ko bilkul bhi pareshan nahi karta hai .,"wah, yeh mutasir kin hai. mein ne bohat pehlay e mails ki safai tark kar di thi .","haan, aam kaam ki cheeze. e mails aur un box ke 99 ko check karen. 99 ko hazf karen .",mein acha kar raha hon aap kya kar rahay hain ?,hello tum kaisay ho !
waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .,aah thanda to kya aap ko action filme pasand hain ?,"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi .","haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?",lol yeh aap ko bilkul bhi pareshan nahi karta hai .,"wah, yeh mutasir kin hai. mein ne bohat pehlay e mails ki safai tark kar di thi .","haan, aam kaam ki cheeze. e mails aur un box ke 99 ko check karen. 99 ko hazf karen .",mein acha kar raha hon aap kya kar rahay hain ?
wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .,waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .,aah thanda to kya aap ko action filme pasand hain ?,"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi .","haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?",lol yeh aap ko bilkul bhi pareshan nahi karta hai .,"wah, yeh mutasir kin hai. mein ne bohat pehlay e mails ki safai tark kar di thi .","haan, aam kaam ki cheeze. e mails aur un box ke 99 ko check karen. 99 ko hazf karen ."
kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?,wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .,waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .,aah thanda to kya aap ko action filme pasand hain ?,"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi .","haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?",lol yeh aap ko bilkul bhi pareshan nahi karta hai .,"wah, yeh mutasir kin hai. mein ne bohat pehlay e mails ki safai tark kar di thi ."
"zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai .",kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?,wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .,waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .,aah thanda to kya aap ko action filme pasand hain ?,"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi .","haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?",lol yeh aap ko bilkul bhi pareshan nahi karta hai .
"theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye","zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai .",kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?,wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .,waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .,aah thanda to kya aap ko action filme pasand hain ?,"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi .","haan, thora sa, lekin yeh theek hai ke aap ko bahar ke kaam karne mein kya maza aata hai ?"
"oh nahi, to yeh khush kin ekhtataam nahi hai ?","theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye","zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai .",kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?,wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .,waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .,aah thanda to kya aap ko action filme pasand hain ?,"theek hai, film? mein ne kal raat trminitr dekha. yeh aik achi film thi ."
markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .,"oh nahi, to yeh khush kin ekhtataam nahi hai ?","theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye","zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai .",kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?,wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .,waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .,aah thanda to kya aap ko action filme pasand hain ?
phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya,markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .,"oh nahi, to yeh khush kin ekhtataam nahi hai ?","theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye","zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai .",kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?,wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .,waqai nahi. lekin doston ke sath dekhnay ka maza aaya yeh film ke aakhir mein chone wala tha .
acha! umeed hai aap is se lutaf andoz hon ge !,phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya,markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .,"oh nahi, to yeh khush kin ekhtataam nahi hai ?","theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye","zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai .",kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?,wahan kya sunhwa mein ne trminitr filmon ke buts dekhe lekin kabhi mukammal nahi .
shukriya !,acha! umeed hai aap is se lutaf andoz hon ge !,phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya,markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .,"oh nahi, to yeh khush kin ekhtataam nahi hai ?","theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye","zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai .",kya aap ko yaqeen hai ke aap bigaarnay wala chahtay hain ?
haae !,shukriya !,acha! umeed hai aap is se lutaf andoz hon ge !,phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya,markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .,"oh nahi, to yeh khush kin ekhtataam nahi hai ?","theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye","zaroor waqt ki taraf se, mein usay haasil karta  mein tafseelaat bhool jaoon ga, sirf yeh jantay hue ke yeh aakhir mein chhoo rahi hai ."
arrey tum kaisay ho ?,haae !,shukriya !,acha! umeed hai aap is se lutaf andoz hon ge !,phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya,markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .,"oh nahi, to yeh khush kin ekhtataam nahi hai ?","theek hai koi aakhir mein mar gaya ya kuch robot, ziyada durust honay ke liye"
bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?,arrey tum kaisay ho ?,haae !,shukriya !,acha! umeed hai aap is se lutaf andoz hon ge !,phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya,markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .,"oh nahi, to yeh khush kin ekhtataam nahi hai ?"
shukriya tatilat,bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?,arrey tum kaisay ho ?,haae !,shukriya !,acha! umeed hai aap is se lutaf andoz hon ge !,phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya,markazi kirdaar ab bhi zindah hai aur buray robot ko bhi maar diya gaya tha. to mujhe lagta hai ke yeh khush kin ekhtataam hai .
haan! turkey aur kharidari !,shukriya tatilat,bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?,arrey tum kaisay ho ?,haae !,shukriya !,acha! umeed hai aap is se lutaf andoz hon ge !,phir mein usay dekhna chahta hon! aap ne ziyada kharab nahi kya
turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .,haan! turkey aur kharidari !,shukriya tatilat,bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?,arrey tum kaisay ho ?,haae !,shukriya !,acha! umeed hai aap is se lutaf andoz hon ge !
haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha,turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .,haan! turkey aur kharidari !,shukriya tatilat,bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?,arrey tum kaisay ho ?,haae !,shukriya !
"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui .",haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha,turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .,haan! turkey aur kharidari !,shukriya tatilat,bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?,arrey tum kaisay ho ?,haae !
nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .,"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui .",haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha,turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .,haan! turkey aur kharidari !,shukriya tatilat,bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?,arrey tum kaisay ho ?
"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai .",nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .,"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui .",haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha,turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .,haan! turkey aur kharidari !,shukriya tatilat,bohat acha kar rahay hain! aap kis cheez ke muntazir hain ?
haan aap kya kharidne ka iradah rakhtay hain ?,"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai .",nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .,"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui .",haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha,turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .,haan! turkey aur kharidari !,shukriya tatilat
foot Butt haasil karne ke baray mein sochna,haan aap kya kharidne ka iradah rakhtay hain ?,"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai .",nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .,"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui .",haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha,turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .,haan! turkey aur kharidari !
translation,foot Butt haasil karne ke baray mein sochna,haan aap kya kharidne ka iradah rakhtay hain ?,"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai .",nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .,"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui .",haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha,turkey ka bara purastaar nahi! mujhe yeh bohat khushk lagta hai .
"haan, sirf calorie ko check mein rakhna",translation,foot Butt haasil karne ke baray mein sochna,haan aap kya kharidne ka iradah rakhtay hain ?,"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai .",nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .,"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui .",haan mein bhi mein kabhi kabhi thanx giving mein nodl soop khata hon hahaha
"haan, calories ko check mein rakhnay ke sath sab se behtareen !","haan, sirf calorie ko check mein rakhna",translation,foot Butt haasil karne ke baray mein sochna,haan aap kya kharidne ka iradah rakhtay hain ?,"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai .",nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .,"haan, mein turkey ke oopar kisi bhi din noodles khaoun ga. yaqeen nahi hai ke turkey ki riwayat kaisay shuru hui ."
haae !,"haan, calories ko check mein rakhnay ke sath sab se behtareen !","haan, sirf calorie ko check mein rakhna",translation,foot Butt haasil karne ke baray mein sochna,haan aap kya kharidne ka iradah rakhtay hain ?,"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai .",nah hi mein. kisi ne mujhe bataya ke yeh turkey ke andar mojood samaan par munhasir hai. kuch log bohat achi cheeze banatay hain .
hello ab tak aap ka din kaisa guzra ?,haae !,"haan, calories ko check mein rakhnay ke sath sab se behtareen !","haan, sirf calorie ko check mein rakhna",translation,foot Butt haasil karne ke baray mein sochna,haan aap kya kharidne ka iradah rakhtay hain ?,"haan, woh aur gravi. gravi is ka zayega behtar bananay mein bhi madad karti hai. lekin khanay ke ilawa, black friday ke saudey aik catch hain. aayiyae dekhte hain ke is saal un ke paas kya hai ."
acha ja raha hai. aap kya kar rahay hain ?,hello ab tak aap ka din kaisa guzra ?,haae !,"haan, calories ko check mein rakhnay ke sath sab se behtareen !","haan, sirf calorie ko check mein rakhna",translation,foot Butt haasil karne ke baray mein sochna,haan aap kya kharidne ka iradah rakhtay hain ?
masroof masroof! mein ne sara din back two back mulakaatein kee .,acha ja raha hai. aap kya kar rahay hain ?,hello ab tak aap ka din kaisa guzra ?,haae !,"haan, calories ko check mein rakhnay ke sath sab se behtareen !","haan, sirf calorie ko check mein rakhna",translation,foot Butt haasil karne ke baray mein sochna
yahan aik hi aap ko mulakaton ke ilawa kya karna pasand hai ?,masroof masroof! mein ne sara din back two back mulakaatein kee .,acha ja raha hai. aap kya kar rahay hain ?,hello ab tak aap ka din kaisa guzra ?,haae !,"haan, calories ko check mein rakhnay ke sath sab se behtareen !","haan, sirf calorie ko check mein rakhna",translation
theek hai mein ne haal hi mein yoga mein waqai haasil kar liya hai. mein aaj aik class mein gaya aur yeh bohat mushkil tha .,yahan aik hi aap ko mulakaton ke ilawa kya karna pasand hai ?,masroof masroof! mein ne sara din back two back mulakaatein kee .,acha ja raha hai. aap kya kar rahay hain ?,hello ab tak aap ka din kaisa guzra ?,haae !,"haan, calories ko check mein rakhnay ke sath sab se behtareen !","haan, sirf calorie ko check mein rakhna"
